Invoice_No,Customer_ID,Customer_Industry,Invoice_Date,Due_Date,Invoice_Amount,Amount_Paid,Outstanding_Amount,Status,Last_Payment_Date,Aging_Bucket,Payment_Delay_Days,Partial_Payment_Flag,High_Risk_Flag,Payment_Consistency_Index,Credit_Utilization_Velocity,Negotiation_Frequency,Response_to_Reminder_Ratio
INV00809,CUST015,Technology,2023-07-01,2023-07-31,13505.891232403754,8293.959982528902,5154.241024735964,Partially Paid,2023-09-16,90+,44.69097189714487,1,1,25.53335487329235,0.8129558638065244,0,0.5216499109643273
INV00810,CUST004,Finance,2022-09-26,2022-10-26,15787.989341940227,15797.73455584506,666.566850805692,Partially Paid,2023-01-13,90+,76.02236186493546,1,1,25.975069366417756,1.2555311921029535,1,0.8565479766238274
INV00811,CUST016,Retail,2023-08-13,2023-10-12,2652.012614145205,0.0,2465.9562931451223,Overdue,,90+,0.0,0,1,26.49241640982991,0.7882823548021362,2,0.6782444532931226
INV00812,CUST011,Technology,2024-06-16,2024-08-15,13951.565667693307,464.9027100601591,14176.205294616224,Overdue,,90+,3.7533781395897003,0,1,27.477860146570666,0.24311372591010152,1,0.8151411703830916
INV00813,CUST007,Healthcare,2024-09-19,2024-11-18,2050.7927802067175,1000.0710176341738,497.44988269660655,Partially Paid,2024-12-04,31-60,13.550646683516534,1,0,24.72480494518122,0.3442964020661682,4,0.6331525611541651
INV00814,CUST012,Healthcare,2022-09-06,2022-11-05,18933.422307655903,128.89964753743794,18901.56235548866,Overdue,,90+,0.5734026748682546,0,1,21.855646455045267,0.6904901918543846,4,0.8489174885196634
INV00815,CUST011,Technology,2022-03-01,2022-03-16,3898.5804688997446,2658.863225886358,818.171948772537,Partially Paid,2022-05-02,90+,45.00214401413625,1,1,27.571278549045015,1.4532969754175673,3,0.1912511433976698
INV00816,CUST014,Manufacturing,2023-05-06,2023-05-21,8194.489755415907,6265.167538986841,2025.9939670054468,Partially Paid,2023-08-10,90+,80.20805784387788,1,1,26.276384347440086,1.2733478996094694,5,0.700016692965103
INV00817,CUST002,Finance,2022-11-21,2022-12-21,12094.78038162647,6504.698937764093,5640.268937372121,Partially Paid,2023-03-09,90+,73.40597864979317,1,1,27.33245538204064,1.2531596929227247,3,0.9175551729525063
INV00818,CUST019,Retail,2023-09-29,2023-11-13,16394.510223693444,14809.301033874726,1145.300528931292,Partially Paid,2023-12-20,90+,36.32905319057488,1,1,26.82552367409503,0.8822245546719776,0,0.6209474810207232
INV00819,CUST008,Manufacturing,2022-01-29,2022-02-28,13751.825465416478,0.0,13633.180191771846,Overdue,,90+,0.0,0,1,27.135689719590605,1.2699555764841772,3,0.7192519677271724
INV00820,CUST005,Retail,2024-04-15,2024-04-30,4334.415899960786,1839.8250038789324,1625.5436782130048,Partially Paid,2024-06-04,90+,36.64372623108486,1,1,27.75104384144506,1.0798059162097473,5,0.5635805729627035
INV00821,CUST001,Technology,2022-07-10,2022-08-09,7759.570309928841,113.81685644823732,7809.11728280658,Overdue,,90+,0.6792909189811365,0,1,29.85667096689404,1.3573560168683854,5,0.7538203272246833
INV00822,CUST009,Technology,2023-04-06,2023-05-06,7889.283229843211,201.7198087873798,7557.342351871815,Overdue,,90+,0.0,0,1,25.666439920774412,1.0343904670584378,3,0.6627577758463672
INV00823,CUST018,Finance,2022-08-21,2022-09-05,1708.8509092354366,118.54862958900104,1051.1404029875957,Overdue,,90+,3.298472810847651,0,1,27.071367349061756,0.7437241315878866,3,0.37354133465343126
INV00824,CUST019,Retail,2024-08-03,2024-09-17,13744.943918221414,433.6403441715534,13890.87167028686,Overdue,,90+,0.6398081384302562,0,1,26.74979000321497,1.0404478210367198,0,0.2413768323231227
INV00825,CUST019,Retail,2022-08-29,2022-09-13,16726.091525305375,9110.200808900243,7578.903690199432,Partially Paid,2022-11-12,90+,60.60357561530241,1,1,26.796293355688643,0.4540510527410538,2,0.7908567859041701
INV00826,CUST014,Manufacturing,2022-11-12,2022-12-12,19891.165653870106,173.1828438981092,19763.51984202178,Overdue,,90+,0.0,0,1,25.990613620898753,1.2487956727823357,3,0.3816568701867668
INV00827,CUST010,Finance,2024-10-17,2024-11-01,3492.286015269507,1496.3241547482917,986.3203337358024,Partially Paid,2024-12-20,61-90,47.42481864210823,1,1,27.110990615791046,1.0219545946814912,2,0.6579153004878537
INV00828,CUST005,Retail,2023-08-21,2023-10-05,18300.62241730599,0.0,18564.83170372544,Overdue,,90+,0.6626233714609514,0,1,27.470270060527465,0.41976937116942853,5,0.456829992400623
INV00829,CUST007,Healthcare,2024-11-08,2024-12-23,2584.035595500417,2219.202183037978,946.9925989821436,Partially Paid,2025-02-24,0-30,64.44688993335151,1,0,24.747360928570973,1.156758681126929,5,0.44073595564029816
INV00830,CUST011,Technology,2023-07-14,2023-07-29,8440.743239806172,5242.45047200611,3612.954393813186,Partially Paid,2023-09-14,90+,41.68539266416778,1,1,27.48587992783943,0.9018282497391727,0,0.5383731074555009
INV00831,CUST008,Manufacturing,2024-04-30,2024-05-15,1018.1193581988998,959.5518994356306,312.15041213193666,Partially Paid,2024-07-17,90+,61.360919708827495,1,1,27.14727709982083,0.828294624752404,4,0.537197431769128
INV00832,CUST013,Finance,2024-09-15,2024-09-30,5342.932959638817,4409.928068367566,1046.1266944796096,Partially Paid,2024-12-20,90+,80.2243709536478,1,1,25.00269250826128,0.5659218111973165,3,0.4048908269310671
INV00833,CUST019,Retail,2024-08-25,2024-10-24,6345.065625537257,0.0,6876.422657738231,Overdue,,61-90,0.7793517306111923,0,1,26.750427048859983,1.0483969636688029,4,0.541955263022796
INV00834,CUST008,Manufacturing,2023-05-15,2023-06-14,14023.01475909251,7287.690779263145,6517.248981561094,Partially Paid,2023-07-12,90+,31.630428226166547,1,1,27.25650965549173,1.4520455975592435,2,0.4592788702197295
INV00835,CUST016,Retail,2024-07-24,2024-08-23,13709.849356192726,230.58095323930382,13486.666299155902,Overdue,,90+,0.0,0,1,26.940672623079564,0.8472379719471131,3,0.5634319873418936
INV00836,CUST018,Finance,2022-10-24,2022-12-08,15532.720162925201,9694.959825787333,5825.349468833909,Partially Paid,2023-01-04,90+,25.48504309835225,1,1,27.37710035999415,1.047934759040582,5,0.8150554635905456
INV00837,CUST011,Technology,2024-02-25,2024-03-26,12180.984986862417,11220.77651645294,950.7221841932123,Partially Paid,2024-06-07,90+,71.44070967843061,1,1,27.761515087484195,0.7274041821790476,2,0.3473638566480618
INV00838,CUST009,Technology,2023-01-26,2023-03-27,11236.794063040774,10623.209803745896,998.6088117977396,Partially Paid,2023-04-28,90+,29.561500419661357,1,1,25.7935375730913,1.0767987415221052,4,0.7023812094076934
INV00839,CUST016,Retail,2024-11-06,2024-12-21,19845.957304789103,11100.659133698942,8237.685383590178,Partially Paid,2024-12-31,0-30,8.943749244464469,1,0,26.42085736475463,0.3291588258339325,2,0.15193761618963403
INV00840,CUST016,Retail,2022-10-07,2022-10-22,13501.74158660502,10128.087802269802,3188.3597251363317,Partially Paid,2022-11-20,90+,31.345023319433842,1,1,26.384135215857334,0.7351616496120595,0,0.8477696762133361
INV00841,CUST015,Technology,2022-05-23,2022-06-07,7082.94046075168,5380.324360121575,1750.000332894085,Partially Paid,2022-08-25,90+,75.79390024134197,1,1,25.691921593686747,0.7380691030913461,1,0.2711381255882541
INV00842,CUST006,Healthcare,2023-07-20,2023-09-03,10890.410362765897,7873.048618929787,2766.0473230514017,Partially Paid,2023-10-28,90+,56.30154624235345,1,1,24.635255882093684,0.22940360423066672,3,0.1797909232851616
INV00843,CUST012,Healthcare,2024-04-29,2024-06-13,13845.365778389838,12904.487250943293,1619.2884013239975,Partially Paid,2024-07-23,90+,34.82227695601118,1,1,21.58165960944563,0.8250876528379948,4,0.9336466782624925
INV00844,CUST006,Healthcare,2023-11-28,2024-01-12,2464.8335920324557,1071.5136870721024,820.1006264617508,Partially Paid,2024-03-08,90+,54.292232874262105,1,1,24.210469133070273,0.9140436466832997,3,0.7526760523495202
INV00845,CUST005,Retail,2024-11-05,2025-01-04,13450.251170253334,10469.03259216693,2763.0262526421548,Partially Paid,2025-02-18,0-30,43.99758968970384,1,0,27.498155646419377,0.25577943909159717,5,0.5840843147100355
INV00846,CUST018,Finance,2023-07-02,2023-07-17,5485.830279267607,284.1276974793476,5546.122347656851,Overdue,,90+,5.09545106113487,0,1,27.164658524620712,0.5981972967075438,0,0.2643286462281936
INV00847,CUST016,Retail,2022-01-06,2022-03-07,7323.494695034831,5313.976310827987,2066.0748520981824,Partially Paid,2022-05-15,90+,68.16396476791508,1,1,26.629029419633916,1.0417262801296785,1,0.3750977327334426
INV00848,CUST006,Healthcare,2023-08-03,2023-08-18,14378.703863774943,11998.868486180263,1354.3001748082022,Partially Paid,2023-09-16,90+,22.30312349505881,1,1,24.45725728916501,1.3689307808668831,0,0.14411624955226918
INV00849,CUST018,Finance,2023-09-04,2023-10-19,7825.624149108807,4467.709007420545,3680.9666265807596,Partially Paid,2023-10-23,90+,0.0,1,1,27.067807404703196,1.057442914437836,2,0.13760408905564353
INV00850,CUST002,Finance,2024-09-29,2024-11-28,16711.712611560637,11142.821179903398,5272.675333520496,Partially Paid,2025-02-22,31-60,86.10352872820592,1,0,27.426312237784288,0.2413674726934435,5,0.9867232923141254
INV00851,CUST017,Retail,2022-11-01,2022-12-01,11212.352569760003,7691.959850909068,3844.2594346360465,Partially Paid,2023-02-26,90+,88.8672844113483,1,1,28.270186157182366,1.358989166201116,4,0.4303709323139213
INV00852,CUST002,Finance,2024-07-03,2024-07-18,19605.623669987046,159.78493960432488,19880.47511126979,Overdue,,90+,1.1422550671528695,0,1,27.28800562153994,1.4358442390749833,2,0.4127496907554927
INV00853,CUST003,Retail,2024-09-18,2024-11-02,1384.6734462728623,1431.4127387562337,620.8572736131168,Partially Paid,2024-11-19,31-60,17.509801081981124,1,0,26.81623177162303,0.8106027700086113,1,0.5855838903884986
INV00854,CUST002,Finance,2023-12-08,2024-01-22,13380.870101527933,0.0,12780.422400003063,Overdue,,90+,3.5359600539670413,0,1,27.208243791463193,1.1076371738924244,4,0.8500339855281617
INV00855,CUST001,Technology,2023-11-12,2024-01-11,3959.8228573642523,313.8549906068918,3472.3156700898107,Overdue,,90+,0.0,0,1,29.71464947610176,0.5604189205086637,4,0.7485659714067544
INV00856,CUST014,Manufacturing,2024-02-12,2024-03-13,16891.87678492773,16373.095588059465,710.72042683584,Partially Paid,2024-03-14,90+,3.72259999812035,1,1,26.33982346978249,1.5117585400495108,5,0.5024464281882257
INV00857,CUST005,Retail,2024-07-21,2024-08-20,16877.257546554978,0.0,16776.336746302677,Overdue,,90+,0.0,0,1,27.42805438395278,0.6728392936836995,3,0.5592604245645386
INV00858,CUST008,Manufacturing,2023-10-22,2023-11-06,17586.26063919381,11788.92305780918,5843.803233745792,Partially Paid,2023-12-27,90+,48.246863441643946,1,1,27.251428196108293,1.3045113645275173,3,0.8484035799889869
INV00859,CUST003,Retail,2023-01-22,2023-02-06,1804.4693963512327,0.0,1786.0273345403493,Overdue,,90+,0.0,0,1,26.794706800520984,0.8384078376212826,0,0.5526510788471184
INV00860,CUST005,Retail,2023-05-05,2023-05-20,10265.252788965165,105.82809589822244,10040.223379757359,Overdue,,90+,0.0,0,1,27.906388025523583,0.6668494985412284,3,0.7022810479543196
INV00861,CUST001,Technology,2024-02-24,2024-04-24,5254.494389722785,0.0,5088.869098516598,Overdue,,90+,0.0,0,1,29.907629879076463,1.104513425882507,2,0.1485333100523817
INV00862,CUST007,Healthcare,2023-04-24,2023-06-08,18991.285775004224,15709.131368234202,3168.8661018691214,Partially Paid,2023-06-27,90+,19.347132705530562,1,1,24.73916683827973,0.7446248637753629,0,0.29334695716217796
INV00863,CUST017,Retail,2024-04-21,2024-06-20,1917.3220845070357,0.0,1480.1483765067464,Overdue,,90+,0.18826866586781543,0,1,28.462384488589816,0.3162556682164102,0,0.49276170254826734
INV00864,CUST015,Technology,2022-03-31,2022-05-15,5348.156364439422,4461.020940713253,618.1383917429127,Partially Paid,2022-06-10,90+,23.178090391584522,1,1,25.69745430323616,1.0548147644439092,3,0.26432312044716855
INV00865,CUST012,Healthcare,2023-10-14,2023-11-28,12872.245670853245,9723.780771769874,3068.6604575942238,Partially Paid,2024-02-06,90+,69.42122738506806,1,1,21.69053771259027,0.6597840612884989,3,0.3114285730057775
INV00866,CUST002,Finance,2024-08-26,2024-10-10,8254.7972432904,397.18675268304537,8188.983700091464,Overdue,,61-90,0.0,0,1,27.308787743961634,1.1493276290642602,2,0.3945798075345294
INV00867,CUST020,Retail,2024-02-20,2024-03-21,5162.9451294472565,3575.0344426630636,1445.433428495692,Partially Paid,2024-03-31,90+,14.147372248698135,1,1,27.92876179573677,0.6605304011876227,0,0.747405634581151
INV00868,CUST020,Retail,2024-03-01,2024-04-30,9546.459192591985,5171.808529136362,4235.442254841002,Partially Paid,2024-07-28,90+,88.0762737796149,1,1,27.895073314308316,1.1148854985105556,4,0.5549869077768774
INV00869,CUST016,Retail,2022-11-08,2023-01-07,16309.920367490362,11309.935640328356,4559.109356589881,Partially Paid,2023-03-19,90+,69.51265432302095,1,1,26.647310744731172,1.2101256823893116,5,0.6311815101258175
INV00870,CUST016,Retail,2024-10-11,2024-12-10,9803.609900153533,5580.805949735337,4216.335301240491,Partially Paid,2024-12-26,0-30,20.83405733243528,1,0,26.533770852465718,0.5352024474930871,2,0.6530740617722816
INV00871,CUST001,Technology,2022-03-17,2022-04-16,17153.69543555484,14907.787324561255,1921.5135463086754,Partially Paid,2022-06-18,90+,59.22069447373379,1,1,29.817806256778805,1.19767106209837,2,0.13497270579809786
INV00872,CUST001,Technology,2022-09-16,2022-10-16,8993.181870992723,0.0,9255.711264308555,Overdue,,90+,0.0,0,1,29.606479616100486,0.6025010564614235,3,0.42807383907363034
INV00873,CUST018,Finance,2024-10-25,2024-12-09,2426.626983066594,41.43963696139462,2551.282788508607,Overdue,,0-30,0.0,0,0,27.151302862067574,0.6846852823945545,2,0.9132507411192278
INV00874,CUST018,Finance,2023-11-11,2023-12-11,9993.089617086174,7366.735787796747,2607.354648077612,Partially Paid,2024-03-07,90+,86.79351386298555,1,1,27.432330985489624,1.3814638025928703,5,0.1682139572851133
INV00875,CUST014,Manufacturing,2022-07-25,2022-08-09,13231.447767552516,289.37079526609136,13063.234070855813,Overdue,,90+,1.3131594728946079,0,1,26.29500005111874,1.0147353842983262,2,0.3575999473722838
INV00876,CUST001,Technology,2024-06-20,2024-07-05,3006.5449579810984,375.1152839354945,2787.7357517517003,Overdue,,90+,2.2503259287142856,0,1,29.80474165131749,0.6731450987061784,0,0.9073192838868301
INV00877,CUST001,Technology,2022-07-24,2022-08-08,8394.939457292337,5456.671350040665,3218.875316798878,Partially Paid,2022-10-22,90+,82.8248204800117,1,1,30.119659818776885,0.8203330441945759,4,0.672230074366353
INV00878,CUST017,Retail,2024-12-13,2025-02-11,11427.025971637126,9801.045775813123,1277.949658481677,Partially Paid,2025-02-28,0-30,10.15651742586521,1,0,28.151640122714586,1.0462452487264138,2,0.9079109070908753
INV00879,CUST009,Technology,2024-07-24,2024-08-08,498.6884471876039,384.31565842533615,0.0,Partially Paid,2024-09-19,90+,43.85196554297461,1,1,25.41931831684282,0.9443587084267759,1,0.41054442025002913
INV00880,CUST018,Finance,2022-02-01,2022-03-03,2606.884711135385,2111.6443824910634,181.08960319855998,Partially Paid,2022-05-19,90+,75.30503318390572,1,1,27.485206751621888,1.3794835510241272,2,0.2630046304125897
INV00881,CUST010,Finance,2022-10-23,2022-12-22,12993.061842683343,8291.817055259611,3813.003417290445,Partially Paid,2023-02-08,90+,46.21594027189633,1,1,27.395838809528907,1.2135065667481229,2,0.45132562092884354
INV00882,CUST001,Technology,2024-04-19,2024-06-18,12422.398683168023,8493.518320263924,3872.5493004764744,Partially Paid,2024-08-25,90+,66.11445782614227,1,1,29.76832862215874,0.8791697567940865,3,0.3139896586149799
INV00883,CUST017,Retail,2022-11-13,2022-11-28,6301.927274782272,4837.560139705839,1248.4031056529534,Partially Paid,2023-01-09,90+,39.235236206153935,1,1,28.17819163680877,0.35633006363987346,0,0.9312063177055875
INV00884,CUST014,Manufacturing,2022-06-03,2022-07-18,10706.426398686035,7544.520586554107,2641.689206224014,Partially Paid,2022-08-25,90+,43.12485552957045,1,1,26.316172827051087,0.6164554761869667,3,0.47618618327851137
INV00885,CUST006,Healthcare,2024-08-19,2024-10-03,4725.490487382433,2511.753379901181,2014.9538148150466,Partially Paid,2024-12-12,61-90,72.56253397113363,1,1,24.505472798918507,1.4433810114110308,2,0.2416074563806776
INV00886,CUST004,Finance,2023-06-27,2023-07-27,14113.4302925087,12217.893804550247,1308.2027709676013,Partially Paid,2023-10-12,90+,77.07056947842597,1,1,25.828938576860708,0.634719041925899,2,0.6210092399395172
INV00887,CUST004,Finance,2023-11-25,2023-12-10,19196.25271964553,11232.853534499272,7212.08152975485,Partially Paid,2023-12-18,90+,12.110215775655028,1,1,25.985690732212696,0.9723161273741643,5,0.6812296863448597
INV00888,CUST017,Retail,2024-03-25,2024-04-24,7484.071927142888,0.0,7546.251214909051,Overdue,,90+,0.0,0,1,28.320072132505267,0.7538593516539881,0,0.33482305575977106
INV00889,CUST005,Retail,2022-06-14,2022-07-29,1724.5856590316853,1170.1431082383003,653.1084965974962,Partially Paid,2022-09-04,90+,32.95157553605645,1,1,27.611006656632274,0.24812444238604447,4,0.9223259665475314
INV00890,CUST008,Manufacturing,2023-11-04,2023-12-19,5158.899304401484,2861.136689404273,2457.866609224502,Partially Paid,2023-12-26,90+,0.3739356367568707,1,1,27.130776714743543,1.3081854891714402,0,0.693676562042977
INV00891,CUST007,Healthcare,2024-12-28,2025-01-12,9592.861172618746,4254.595994247164,4795.63715153068,Partially Paid,2025-02-22,0-30,38.872160504979085,1,0,24.867185866507523,0.4289559496602673,2,0.7451561132618382
INV00892,CUST020,Retail,2024-02-18,2024-04-03,11565.69154118579,0.0,11562.82550183854,Overdue,,90+,0.49193788757725565,0,1,28.02637911816784,0.3961792271972243,5,0.9084740327657274
INV00893,CUST017,Retail,2023-10-11,2023-11-25,12885.451990965803,6893.256465378939,5112.390377114032,Partially Paid,2023-12-09,90+,14.312928216344384,1,1,28.315528392758228,0.316662549284824,0,0.40050060010449023
INV00894,CUST009,Technology,2024-09-26,2024-11-10,10055.160448873781,6729.484451255569,2370.1455156367106,Partially Paid,2024-11-18,31-60,8.454345167830082,1,0,25.5660199472251,1.4184354638265646,4,0.9454951425768522
INV00895,CUST012,Healthcare,2022-03-15,2022-03-30,13703.712152160673,12651.302216521077,547.471199679072,Partially Paid,2022-04-25,90+,21.70712033762951,1,1,21.64913787320676,0.8067315015057528,5,0.6790945311728324
INV00896,CUST009,Technology,2022-05-21,2022-06-05,14642.862881790028,8341.817941111198,5983.58921492882,Partially Paid,2022-07-30,90+,57.44344989117074,1,1,25.47371675011123,1.179896240188074,3,0.931666231007247
INV00897,CUST013,Finance,2023-04-26,2023-06-10,2676.4314472606316,0.0,3058.052657720443,Overdue,,90+,0.7290224439899486,0,1,25.063679796011073,1.4664940975884275,1,0.48205023205893266
INV00898,CUST003,Retail,2023-08-12,2023-09-26,15348.026570112192,8608.586934822242,6608.7751925897865,Partially Paid,2023-12-08,90+,75.23018219184088,1,1,26.659015436818358,1.2288909575225306,1,0.11219639888422757
INV00899,CUST012,Healthcare,2023-04-11,2023-06-10,5163.592632466697,53.67565374804085,4927.16219578505,Overdue,,90+,0.0,0,1,21.9364986615327,1.1492256764863142,0,0.8488084068685774
